date,user_id,nps_score,category
15-08-2025,user_5713,2,Detractor
15-08-2025,user_5998,6,Detractor
15-08-2025,user_4291,6,Detractor
15-08-2025,user_1905,9,Promoter
15-08-2025,user_3014,6,Detractor
15-08-2025,user_1204,7,Passive
15-08-2025,user_6347,6,Detractor
15-08-2025,user_3643,1,Detractor
15-08-2025,user_1874,8,Passive
15-08-2025,user_1689,4,Detractor
15-08-2025,user_1671,7,Passive
15-08-2025,user_2171,9,Promoter
15-08-2025,user_7342,4,Detractor
15-08-2025,user_3539,7,Passive
15-08-2025,user_7285,9,Promoter
15-08-2025,user_3361,9,Promoter
15-08-2025,user_4670,10,Promoter
15-08-2025,user_2938,5,Detractor
15-08-2025,user_7588,6,Detractor
15-08-2025,user_8345,4,Detractor
15-08-2025,user_7633,9,Promoter
15-08-2025,user_1597,3,Detractor
15-08-2025,user_1572,8,Passive
15-08-2025,user_8097,10,Promoter
15-08-2025,user_7566,8,Passive
15-08-2025,user_5624,9,Promoter
15-08-2025,user_2517,8,Passive
15-08-2025,user_4648,7,Passive
15-08-2025,user_2537,7,Passive
15-08-2025,user_4137,9,Promoter
15-08-2025,user_4750,3,Detractor
15-08-2025,user_9535,8,Passive
15-08-2025,user_6413,9,Promoter
15-08-2025,user_1610,9,Promoter
15-08-2025,user_2854,2,Detractor
15-08-2025,user_3324,8,Passive
15-08-2025,user_6774,5,Detractor
15-08-2025,user_2749,5,Detractor
15-08-2025,user_1781,5,Detractor
15-08-2025,user_7823,5,Detractor
15-08-2025,user_8193,10,Promoter
15-08-2025,user_3113,8,Passive
16-08-2025,user_4970,3,Detractor
16-08-2025,user_8264,10,Promoter
16-08-2025,user_3274,7,Passive
16-08-2025,user_7744,3,Detractor
16-08-2025,user_6546,7,Passive
16-08-2025,user_3551,9,Promoter
16-08-2025,user_1007,5,Detractor
16-08-2025,user_1475,6,Detractor
16-08-2025,user_9676,9,Promoter
16-08-2025,user_7710,8,Passive
16-08-2025,user_9078,9,Promoter
16-08-2025,user_6223,10,Promoter
16-08-2025,user_7971,8,Passive
16-08-2025,user_3822,9,Promoter
16-08-2025,user_1258,8,Passive
16-08-2025,user_2898,10,Promoter
16-08-2025,user_4200,10,Promoter
16-08-2025,user_1612,1,Detractor
16-08-2025,user_1687,9,Promoter
16-08-2025,user_3307,4,Detractor
16-08-2025,user_7509,9,Promoter
16-08-2025,user_3591,3,Detractor
16-08-2025,user_8183,4,Detractor
16-08-2025,user_6108,10,Promoter
16-08-2025,user_5364,9,Promoter
16-08-2025,user_1923,6,Detractor
16-08-2025,user_9438,10,Promoter
16-08-2025,user_9004,4,Detractor
16-08-2025,user_4864,8,Passive
16-08-2025,user_8833,10,Promoter
16-08-2025,user_7788,3,Detractor
16-08-2025,user_1264,10,Promoter
16-08-2025,user_1645,9,Promoter
16-08-2025,user_8544,9,Promoter
16-08-2025,user_3990,7,Passive
16-08-2025,user_3504,9,Promoter
16-08-2025,user_1587,7,Passive
16-08-2025,user_5079,6,Detractor
16-08-2025,user_4831,9,Promoter
16-08-2025,user_2715,3,Detractor
16-08-2025,user_7450,10,Promoter
16-08-2025,user_6433,7,Passive
16-08-2025,user_3326,8,Passive
16-08-2025,user_7416,8,Passive
17-08-2025,user_8950,9,Promoter
17-08-2025,user_9915,6,Detractor
17-08-2025,user_7049,9,Promoter
17-08-2025,user_1155,6,Detractor
17-08-2025,user_7344,9,Promoter
17-08-2025,user_7144,9,Promoter
17-08-2025,user_9831,10,Promoter
17-08-2025,user_7659,9,Promoter
17-08-2025,user_6925,10,Promoter
17-08-2025,user_5628,7,Passive
17-08-2025,user_1948,1,Detractor
17-08-2025,user_7115,9,Promoter
17-08-2025,user_5646,10,Promoter
17-08-2025,user_2787,9,Promoter
17-08-2025,user_2138,9,Promoter
17-08-2025,user_8418,10,Promoter
17-08-2025,user_4674,0,Detractor
17-08-2025,user_7701,7,Passive
17-08-2025,user_3659,7,Passive
17-08-2025,user_6661,7,Passive
17-08-2025,user_6626,9,Promoter
17-08-2025,user_9472,7,Passive
17-08-2025,user_5249,7,Passive
17-08-2025,user_5757,10,Promoter
18-08-2025,user_8789,9,Promoter
18-08-2025,user_6394,10,Promoter
18-08-2025,user_6075,9,Promoter
18-08-2025,user_8230,10,Promoter
18-08-2025,user_2531,8,Passive
18-08-2025,user_8155,8,Passive
18-08-2025,user_1933,4,Detractor
18-08-2025,user_3723,4,Detractor
18-08-2025,user_1285,3,Detractor
18-08-2025,user_7816,2,Detractor
18-08-2025,user_2762,7,Passive
18-08-2025,user_1040,5,Detractor
18-08-2025,user_9259,2,Detractor
18-08-2025,user_8804,10,Promoter
18-08-2025,user_4198,8,Passive
18-08-2025,user_8183,8,Passive
18-08-2025,user_3479,5,Detractor
18-08-2025,user_6154,1,Detractor
18-08-2025,user_2492,6,Detractor
18-08-2025,user_2348,8,Passive
18-08-2025,user_8851,6,Detractor
18-08-2025,user_3044,4,Detractor
18-08-2025,user_5577,8,Passive
18-08-2025,user_8468,10,Promoter
18-08-2025,user_2447,9,Promoter
18-08-2025,user_7317,6,Detractor
18-08-2025,user_7748,9,Promoter
18-08-2025,user_8986,5,Detractor
18-08-2025,user_4740,7,Passive
18-08-2025,user_2846,8,Passive
18-08-2025,user_1771,8,Passive
18-08-2025,user_9770,7,Passive
18-08-2025,user_1193,9,Promoter
18-08-2025,user_3394,6,Detractor
18-08-2025,user_5005,9,Promoter
19-08-2025,user_7716,10,Promoter
19-08-2025,user_9921,7,Passive
19-08-2025,user_4451,10,Promoter
19-08-2025,user_3800,7,Passive
19-08-2025,user_9333,8,Passive
19-08-2025,user_7892,8,Passive
19-08-2025,user_6808,7,Passive
19-08-2025,user_6093,8,Passive
19-08-2025,user_5976,10,Promoter
19-08-2025,user_5650,5,Detractor
19-08-2025,user_5697,10,Promoter
19-08-2025,user_4828,7,Passive
19-08-2025,user_6482,8,Passive
19-08-2025,user_7376,2,Detractor
19-08-2025,user_5912,7,Passive
19-08-2025,user_1855,8,Passive
19-08-2025,user_1182,8,Passive
19-08-2025,user_5492,10,Promoter
19-08-2025,user_2517,9,Promoter
19-08-2025,user_2356,10,Promoter
19-08-2025,user_4628,10,Promoter
19-08-2025,user_9210,7,Passive
19-08-2025,user_7132,7,Passive
19-08-2025,user_7588,6,Detractor
19-08-2025,user_7246,6,Detractor
20-08-2025,user_5615,10,Promoter
20-08-2025,user_9365,10,Promoter
20-08-2025,user_4052,2,Detractor
20-08-2025,user_4760,10,Promoter
20-08-2025,user_7993,8,Passive
20-08-2025,user_6443,6,Detractor
20-08-2025,user_9611,7,Passive
20-08-2025,user_2774,7,Passive
20-08-2025,user_4808,7,Passive
20-08-2025,user_8922,7,Passive
20-08-2025,user_6889,7,Passive
20-08-2025,user_5200,9,Promoter
20-08-2025,user_2842,9,Promoter
20-08-2025,user_5658,8,Passive
20-08-2025,user_8544,10,Promoter
20-08-2025,user_1770,4,Detractor
20-08-2025,user_2628,9,Promoter
20-08-2025,user_7031,2,Detractor
20-08-2025,user_7401,10,Promoter
20-08-2025,user_3466,0,Detractor
20-08-2025,user_8980,7,Passive
20-08-2025,user_6476,7,Passive
20-08-2025,user_5318,4,Detractor
20-08-2025,user_2431,7,Passive
20-08-2025,user_2819,9,Promoter
20-08-2025,user_2130,7,Passive
20-08-2025,user_3658,7,Passive
20-08-2025,user_3120,3,Detractor
20-08-2025,user_4259,6,Detractor
20-08-2025,user_2823,5,Detractor
20-08-2025,user_4243,10,Promoter
20-08-2025,user_4134,10,Promoter
20-08-2025,user_2141,3,Detractor
20-08-2025,user_5000,9,Promoter
20-08-2025,user_4361,8,Passive
20-08-2025,user_1006,5,Detractor
20-08-2025,user_5928,4,Detractor
20-08-2025,user_6906,7,Passive
20-08-2025,user_8611,1,Detractor
20-08-2025,user_2442,7,Passive
20-08-2025,user_2829,7,Passive
20-08-2025,user_1929,10,Promoter
20-08-2025,user_2054,10,Promoter
20-08-2025,user_2900,9,Promoter
20-08-2025,user_8069,10,Promoter
20-08-2025,user_1442,1,Detractor
20-08-2025,user_5652,8,Passive
21-08-2025,user_8597,3,Detractor
21-08-2025,user_7591,1,Detractor
21-08-2025,user_3309,7,Passive
21-08-2025,user_1910,9,Promoter
21-08-2025,user_5009,7,Passive
21-08-2025,user_3172,10,Promoter
21-08-2025,user_9315,7,Passive
21-08-2025,user_7789,6,Detractor
21-08-2025,user_7139,8,Passive
21-08-2025,user_9988,8,Passive
21-08-2025,user_6619,6,Detractor
21-08-2025,user_4807,1,Detractor
21-08-2025,user_4236,7,Passive
21-08-2025,user_2932,7,Passive
21-08-2025,user_5916,8,Passive
21-08-2025,user_1946,10,Promoter
21-08-2025,user_2439,7,Passive
21-08-2025,user_5857,9,Promoter
21-08-2025,user_1382,2,Detractor
21-08-2025,user_9491,6,Detractor
21-08-2025,user_5931,10,Promoter
21-08-2025,user_2627,7,Passive
21-08-2025,user_7626,8,Passive
22-08-2025,user_7652,8,Passive
22-08-2025,user_4835,10,Promoter
22-08-2025,user_7905,6,Detractor
22-08-2025,user_3567,7,Passive
22-08-2025,user_9848,1,Detractor
22-08-2025,user_4730,9,Promoter
22-08-2025,user_4162,4,Detractor
22-08-2025,user_9458,10,Promoter
22-08-2025,user_4630,7,Passive
22-08-2025,user_7538,10,Promoter
22-08-2025,user_8684,8,Passive
22-08-2025,user_2960,9,Promoter
22-08-2025,user_1882,10,Promoter
22-08-2025,user_6867,7,Passive
22-08-2025,user_8166,9,Promoter
22-08-2025,user_6347,6,Detractor
22-08-2025,user_9125,6,Detractor
22-08-2025,user_5494,9,Promoter
22-08-2025,user_3808,8,Passive
22-08-2025,user_4536,7,Passive
22-08-2025,user_4802,10,Promoter
22-08-2025,user_2970,7,Passive
22-08-2025,user_3819,8,Passive
22-08-2025,user_5258,9,Promoter
22-08-2025,user_2863,5,Detractor
22-08-2025,user_9016,10,Promoter
22-08-2025,user_4935,9,Promoter
22-08-2025,user_8742,6,Detractor
22-08-2025,user_3490,10,Promoter
22-08-2025,user_8661,1,Detractor
22-08-2025,user_9182,5,Detractor
22-08-2025,user_5117,0,Detractor
23-08-2025,user_4906,1,Detractor
23-08-2025,user_6929,9,Promoter
23-08-2025,user_1276,8,Passive
23-08-2025,user_7337,7,Passive
23-08-2025,user_1695,6,Detractor
23-08-2025,user_8901,8,Passive
23-08-2025,user_8537,0,Detractor
23-08-2025,user_5208,9,Promoter
23-08-2025,user_9733,3,Detractor
23-08-2025,user_2088,0,Detractor
23-08-2025,user_7144,7,Passive
23-08-2025,user_5236,2,Detractor
23-08-2025,user_9068,9,Promoter
23-08-2025,user_9392,10,Promoter
23-08-2025,user_4747,9,Promoter
23-08-2025,user_4175,9,Promoter
23-08-2025,user_5897,7,Passive
23-08-2025,user_8427,3,Detractor
23-08-2025,user_2381,7,Passive
23-08-2025,user_4655,6,Detractor
23-08-2025,user_1187,4,Detractor
23-08-2025,user_6409,8,Passive
23-08-2025,user_3130,0,Detractor
23-08-2025,user_6647,8,Passive
23-08-2025,user_6776,9,Promoter
23-08-2025,user_8913,8,Passive
23-08-2025,user_8355,6,Detractor
23-08-2025,user_2497,4,Detractor
23-08-2025,user_3555,7,Passive
23-08-2025,user_3951,10,Promoter
23-08-2025,user_5727,6,Detractor
23-08-2025,user_4701,7,Passive
23-08-2025,user_2588,6,Detractor
23-08-2025,user_6789,10,Promoter
23-08-2025,user_2556,10,Promoter
23-08-2025,user_8480,5,Detractor
23-08-2025,user_1182,9,Promoter
23-08-2025,user_6565,8,Passive
23-08-2025,user_8651,7,Passive
23-08-2025,user_9851,8,Passive
23-08-2025,user_7555,9,Promoter
23-08-2025,user_9244,5,Detractor
23-08-2025,user_7846,9,Promoter
23-08-2025,user_8226,4,Detractor
23-08-2025,user_6585,9,Promoter
23-08-2025,user_7046,7,Passive
23-08-2025,user_5945,6,Detractor
23-08-2025,user_8016,10,Promoter
24-08-2025,user_6086,7,Passive
24-08-2025,user_2884,5,Detractor
24-08-2025,user_4167,2,Detractor
24-08-2025,user_7352,8,Passive
24-08-2025,user_7056,2,Detractor
24-08-2025,user_6951,7,Passive
24-08-2025,user_8818,6,Detractor
24-08-2025,user_6738,10,Promoter
24-08-2025,user_6793,6,Detractor
24-08-2025,user_3224,6,Detractor
24-08-2025,user_7091,7,Passive
24-08-2025,user_9662,9,Promoter
24-08-2025,user_8094,8,Passive
24-08-2025,user_4796,0,Detractor
24-08-2025,user_4607,9,Promoter
24-08-2025,user_6904,9,Promoter
24-08-2025,user_5888,9,Promoter
24-08-2025,user_8122,6,Detractor
24-08-2025,user_2316,8,Passive
24-08-2025,user_2124,2,Detractor
24-08-2025,user_3587,8,Passive
24-08-2025,user_2378,10,Promoter
24-08-2025,user_6777,7,Passive
24-08-2025,user_9418,8,Passive
24-08-2025,user_6574,7,Passive
24-08-2025,user_3257,9,Promoter
24-08-2025,user_5424,8,Passive
24-08-2025,user_4893,10,Promoter
24-08-2025,user_3016,10,Promoter
24-08-2025,user_2772,9,Promoter
24-08-2025,user_2751,6,Detractor
25-08-2025,user_8170,9,Promoter
25-08-2025,user_4220,6,Detractor
25-08-2025,user_2461,9,Promoter
25-08-2025,user_1234,8,Passive
25-08-2025,user_8480,7,Passive
25-08-2025,user_2673,10,Promoter
25-08-2025,user_8982,8,Passive
25-08-2025,user_4748,10,Promoter
25-08-2025,user_4841,10,Promoter
25-08-2025,user_8011,0,Detractor
25-08-2025,user_1674,10,Promoter
25-08-2025,user_3158,8,Passive
25-08-2025,user_4253,6,Detractor
25-08-2025,user_9931,6,Detractor
25-08-2025,user_4923,2,Detractor
25-08-2025,user_3745,7,Passive
25-08-2025,user_6818,10,Promoter
25-08-2025,user_3792,7,Passive
25-08-2025,user_5063,4,Detractor
25-08-2025,user_9224,6,Detractor
25-08-2025,user_3566,9,Promoter
25-08-2025,user_4709,7,Passive
25-08-2025,user_1719,8,Passive
25-08-2025,user_5579,6,Detractor
25-08-2025,user_8395,8,Passive
25-08-2025,user_5552,10,Promoter
25-08-2025,user_7919,8,Passive
26-08-2025,user_9835,8,Passive
26-08-2025,user_9680,10,Promoter
26-08-2025,user_6345,10,Promoter
26-08-2025,user_2102,7,Passive
26-08-2025,user_9707,2,Detractor
26-08-2025,user_9584,10,Promoter
26-08-2025,user_7683,5,Detractor
26-08-2025,user_6690,9,Promoter
26-08-2025,user_1025,9,Promoter
26-08-2025,user_8468,10,Promoter
26-08-2025,user_9652,6,Detractor
26-08-2025,user_6102,9,Promoter
26-08-2025,user_2994,5,Detractor
26-08-2025,user_2072,6,Detractor
26-08-2025,user_1215,10,Promoter
26-08-2025,user_3606,9,Promoter
26-08-2025,user_5781,2,Detractor
26-08-2025,user_8763,2,Detractor
26-08-2025,user_3295,8,Passive
26-08-2025,user_2946,4,Detractor
27-08-2025,user_4644,6,Detractor
27-08-2025,user_8557,10,Promoter
27-08-2025,user_3645,6,Detractor
27-08-2025,user_2932,9,Promoter
27-08-2025,user_6085,7,Passive
27-08-2025,user_1492,10,Promoter
27-08-2025,user_8888,2,Detractor
27-08-2025,user_5958,10,Promoter
27-08-2025,user_3743,6,Detractor
27-08-2025,user_8160,9,Promoter
27-08-2025,user_9548,5,Detractor
27-08-2025,user_8186,7,Passive
27-08-2025,user_1619,5,Detractor
27-08-2025,user_4642,9,Promoter
27-08-2025,user_2296,7,Passive
27-08-2025,user_9436,10,Promoter
27-08-2025,user_1929,10,Promoter
27-08-2025,user_4212,9,Promoter
27-08-2025,user_4423,10,Promoter
27-08-2025,user_7976,6,Detractor
27-08-2025,user_4667,7,Passive
28-08-2025,user_7236,9,Promoter
28-08-2025,user_3468,8,Passive
28-08-2025,user_2636,0,Detractor
28-08-2025,user_5009,7,Passive
28-08-2025,user_9148,9,Promoter
28-08-2025,user_5967,5,Detractor
28-08-2025,user_6722,10,Promoter
28-08-2025,user_5444,6,Detractor
28-08-2025,user_2676,7,Passive
28-08-2025,user_3787,0,Detractor
28-08-2025,user_8927,6,Detractor
28-08-2025,user_7689,10,Promoter
28-08-2025,user_4743,10,Promoter
28-08-2025,user_5422,8,Passive
28-08-2025,user_3451,7,Passive
28-08-2025,user_8778,9,Promoter
28-08-2025,user_4674,10,Promoter
28-08-2025,user_5369,6,Detractor
28-08-2025,user_5956,10,Promoter
28-08-2025,user_4162,8,Passive
28-08-2025,user_4008,7,Passive
28-08-2025,user_9345,6,Detractor
28-08-2025,user_4699,10,Promoter
28-08-2025,user_4786,1,Detractor
28-08-2025,user_2913,9,Promoter
28-08-2025,user_2772,10,Promoter
28-08-2025,user_8423,5,Detractor
28-08-2025,user_1660,7,Passive
28-08-2025,user_2132,8,Passive
28-08-2025,user_8470,7,Passive
28-08-2025,user_7297,10,Promoter
28-08-2025,user_5557,10,Promoter
28-08-2025,user_9275,9,Promoter
28-08-2025,user_4180,8,Passive
28-08-2025,user_7696,8,Passive
28-08-2025,user_1614,6,Detractor
28-08-2025,user_5570,1,Detractor
28-08-2025,user_1270,2,Detractor
28-08-2025,user_4607,10,Promoter
28-08-2025,user_4075,7,Passive
28-08-2025,user_9120,4,Detractor
28-08-2025,user_4252,7,Passive
28-08-2025,user_1278,6,Detractor
29-08-2025,user_9445,1,Detractor
29-08-2025,user_5776,8,Passive
29-08-2025,user_4832,0,Detractor
29-08-2025,user_6445,2,Detractor
29-08-2025,user_7534,2,Detractor
29-08-2025,user_4156,5,Detractor
29-08-2025,user_6634,6,Detractor
29-08-2025,user_9533,10,Promoter
29-08-2025,user_4109,9,Promoter
29-08-2025,user_4240,9,Promoter
29-08-2025,user_2849,10,Promoter
29-08-2025,user_3749,6,Detractor
29-08-2025,user_1205,9,Promoter
29-08-2025,user_5591,4,Detractor
29-08-2025,user_4811,10,Promoter
29-08-2025,user_6141,10,Promoter
29-08-2025,user_3708,7,Passive
29-08-2025,user_9463,4,Detractor
29-08-2025,user_4273,3,Detractor
29-08-2025,user_9712,1,Detractor
29-08-2025,user_4551,6,Detractor
29-08-2025,user_3832,2,Detractor
29-08-2025,user_7579,8,Passive
29-08-2025,user_6754,8,Passive
29-08-2025,user_3800,9,Promoter
29-08-2025,user_3610,8,Passive
29-08-2025,user_8361,7,Passive
29-08-2025,user_8263,9,Promoter
29-08-2025,user_8365,3,Detractor
29-08-2025,user_1406,10,Promoter
29-08-2025,user_1508,4,Detractor
29-08-2025,user_4664,10,Promoter
30-08-2025,user_3524,9,Promoter
30-08-2025,user_5357,4,Detractor
30-08-2025,user_3292,9,Promoter
30-08-2025,user_8742,10,Promoter
30-08-2025,user_2903,9,Promoter
30-08-2025,user_3230,8,Passive
30-08-2025,user_8106,8,Passive
30-08-2025,user_4171,7,Passive
30-08-2025,user_2151,9,Promoter
30-08-2025,user_9560,10,Promoter
30-08-2025,user_2907,1,Detractor
30-08-2025,user_5173,4,Detractor
30-08-2025,user_2293,9,Promoter
30-08-2025,user_7871,10,Promoter
30-08-2025,user_4922,9,Promoter
30-08-2025,user_1992,9,Promoter
30-08-2025,user_3240,10,Promoter
30-08-2025,user_1389,6,Detractor
30-08-2025,user_2855,4,Detractor
30-08-2025,user_9850,9,Promoter
30-08-2025,user_5986,7,Passive
31-08-2025,user_4731,10,Promoter
31-08-2025,user_4093,9,Promoter
31-08-2025,user_5068,9,Promoter
31-08-2025,user_4277,3,Detractor
31-08-2025,user_8951,8,Passive
31-08-2025,user_5595,10,Promoter
31-08-2025,user_8291,9,Promoter
31-08-2025,user_6131,5,Detractor
31-08-2025,user_1139,6,Detractor
31-08-2025,user_4168,8,Passive
31-08-2025,user_7043,7,Passive
31-08-2025,user_7261,7,Passive
31-08-2025,user_4104,6,Detractor
31-08-2025,user_4951,6,Detractor
31-08-2025,user_5821,6,Detractor
31-08-2025,user_3606,6,Detractor
31-08-2025,user_7432,7,Passive
31-08-2025,user_4765,9,Promoter
31-08-2025,user_7358,9,Promoter
31-08-2025,user_6941,7,Passive
31-08-2025,user_7547,8,Passive
31-08-2025,user_7481,6,Detractor
31-08-2025,user_5456,10,Promoter
31-08-2025,user_7361,10,Promoter
31-08-2025,user_1201,7,Passive
31-08-2025,user_1517,5,Detractor
31-08-2025,user_2988,8,Passive
31-08-2025,user_4802,5,Detractor
31-08-2025,user_8162,8,Passive
31-08-2025,user_7241,8,Passive
01-09-2025,user_6633,9,Promoter
01-09-2025,user_7309,6,Detractor
01-09-2025,user_2518,10,Promoter
01-09-2025,user_3600,10,Promoter
01-09-2025,user_4554,3,Detractor
01-09-2025,user_3849,9,Promoter
01-09-2025,user_2742,9,Promoter
01-09-2025,user_8519,8,Passive
01-09-2025,user_5195,8,Passive
01-09-2025,user_3305,6,Detractor
01-09-2025,user_3642,10,Promoter
01-09-2025,user_7409,3,Detractor
01-09-2025,user_5757,8,Passive
01-09-2025,user_2271,10,Promoter
01-09-2025,user_9801,8,Passive
01-09-2025,user_7124,7,Passive
01-09-2025,user_5396,7,Passive
01-09-2025,user_1816,8,Passive
01-09-2025,user_1082,8,Passive
01-09-2025,user_3093,10,Promoter
01-09-2025,user_8967,5,Detractor
01-09-2025,user_6285,5,Detractor
01-09-2025,user_1369,3,Detractor
01-09-2025,user_4490,9,Promoter
01-09-2025,user_2364,10,Promoter
01-09-2025,user_4676,10,Promoter
01-09-2025,user_9089,8,Passive
01-09-2025,user_1859,10,Promoter
01-09-2025,user_3424,8,Passive
01-09-2025,user_5017,9,Promoter
01-09-2025,user_9560,9,Promoter
01-09-2025,user_2134,9,Promoter
01-09-2025,user_6166,9,Promoter
01-09-2025,user_7136,1,Detractor
01-09-2025,user_3346,0,Detractor
01-09-2025,user_9252,6,Detractor
01-09-2025,user_4901,7,Passive
01-09-2025,user_5426,8,Passive
01-09-2025,user_2629,8,Passive
01-09-2025,user_2361,10,Promoter
01-09-2025,user_5370,9,Promoter
01-09-2025,user_2993,8,Passive
01-09-2025,user_2014,8,Passive
01-09-2025,user_1690,9,Promoter
02-09-2025,user_8240,7,Passive
02-09-2025,user_8786,5,Detractor
02-09-2025,user_6488,8,Passive
02-09-2025,user_3912,10,Promoter
02-09-2025,user_5744,10,Promoter
02-09-2025,user_4258,1,Detractor
02-09-2025,user_9636,7,Passive
02-09-2025,user_6307,10,Promoter
02-09-2025,user_1679,10,Promoter
02-09-2025,user_6738,7,Passive
02-09-2025,user_8697,10,Promoter
02-09-2025,user_8829,10,Promoter
02-09-2025,user_8352,9,Promoter
02-09-2025,user_9326,5,Detractor
02-09-2025,user_9003,2,Detractor
02-09-2025,user_8296,5,Detractor
02-09-2025,user_9312,9,Promoter
02-09-2025,user_6103,6,Detractor
02-09-2025,user_3032,8,Passive
02-09-2025,user_3068,5,Detractor
02-09-2025,user_3668,9,Promoter
02-09-2025,user_1802,10,Promoter
02-09-2025,user_1195,9,Promoter
02-09-2025,user_3330,10,Promoter
02-09-2025,user_4606,8,Passive
02-09-2025,user_1060,6,Detractor
02-09-2025,user_4927,7,Passive
02-09-2025,user_3591,9,Promoter
02-09-2025,user_7121,9,Promoter
02-09-2025,user_3854,7,Passive
02-09-2025,user_8024,5,Detractor
02-09-2025,user_1136,3,Detractor
02-09-2025,user_3594,3,Detractor
03-09-2025,user_1086,5,Detractor
03-09-2025,user_9143,10,Promoter
03-09-2025,user_7968,9,Promoter
03-09-2025,user_2700,0,Detractor
03-09-2025,user_7815,7,Passive
03-09-2025,user_2647,9,Promoter
03-09-2025,user_6520,4,Detractor
03-09-2025,user_1596,9,Promoter
03-09-2025,user_9837,9,Promoter
03-09-2025,user_5757,9,Promoter
03-09-2025,user_9912,8,Passive
03-09-2025,user_8081,7,Passive
03-09-2025,user_5729,10,Promoter
03-09-2025,user_9306,7,Passive
03-09-2025,user_8178,5,Detractor
03-09-2025,user_3294,6,Detractor
03-09-2025,user_1146,6,Detractor
03-09-2025,user_4453,6,Detractor
03-09-2025,user_8751,10,Promoter
03-09-2025,user_9328,10,Promoter
03-09-2025,user_4005,7,Passive
03-09-2025,user_3242,10,Promoter
03-09-2025,user_7318,9,Promoter
03-09-2025,user_2948,9,Promoter
03-09-2025,user_6618,8,Passive
03-09-2025,user_2920,8,Passive
04-09-2025,user_1238,1,Detractor
04-09-2025,user_6552,4,Detractor
04-09-2025,user_5390,8,Passive
04-09-2025,user_7160,4,Detractor
04-09-2025,user_6126,5,Detractor
04-09-2025,user_1192,9,Promoter
04-09-2025,user_7314,0,Detractor
04-09-2025,user_2788,2,Detractor
04-09-2025,user_4700,7,Passive
04-09-2025,user_4893,5,Detractor
04-09-2025,user_3679,9,Promoter
04-09-2025,user_8260,9,Promoter
04-09-2025,user_7773,10,Promoter
04-09-2025,user_1717,9,Promoter
04-09-2025,user_1658,8,Passive
04-09-2025,user_5994,10,Promoter
04-09-2025,user_5637,0,Detractor
04-09-2025,user_7801,9,Promoter
04-09-2025,user_3607,10,Promoter
04-09-2025,user_4719,5,Detractor
04-09-2025,user_3763,10,Promoter
05-09-2025,user_4406,8,Passive
05-09-2025,user_5780,2,Detractor
05-09-2025,user_7476,7,Passive
05-09-2025,user_3382,9,Promoter
05-09-2025,user_1634,5,Detractor
05-09-2025,user_1002,2,Detractor
05-09-2025,user_6951,7,Passive
05-09-2025,user_6626,8,Passive
05-09-2025,user_3890,7,Passive
05-09-2025,user_7239,9,Promoter
05-09-2025,user_4306,0,Detractor
05-09-2025,user_1670,10,Promoter
05-09-2025,user_7460,9,Promoter
05-09-2025,user_6167,3,Detractor
05-09-2025,user_6255,2,Detractor
05-09-2025,user_7457,7,Passive
05-09-2025,user_3854,9,Promoter
05-09-2025,user_4792,9,Promoter
05-09-2025,user_6330,0,Detractor
05-09-2025,user_4612,8,Passive
05-09-2025,user_4163,7,Passive
05-09-2025,user_9411,5,Detractor
05-09-2025,user_1990,7,Passive
05-09-2025,user_9995,8,Passive
05-09-2025,user_6876,10,Promoter
05-09-2025,user_8081,8,Passive
05-09-2025,user_4516,6,Detractor
05-09-2025,user_1053,9,Promoter
05-09-2025,user_1615,7,Passive
05-09-2025,user_8404,6,Detractor
05-09-2025,user_2629,5,Detractor
05-09-2025,user_9841,10,Promoter
05-09-2025,user_4278,8,Passive
05-09-2025,user_4801,8,Passive
06-09-2025,user_1370,4,Detractor
06-09-2025,user_8485,10,Promoter
06-09-2025,user_1383,9,Promoter
06-09-2025,user_5334,8,Passive
06-09-2025,user_7204,8,Passive
06-09-2025,user_7111,6,Detractor
06-09-2025,user_1922,5,Detractor
06-09-2025,user_8957,8,Passive
06-09-2025,user_2230,2,Detractor
06-09-2025,user_5933,9,Promoter
06-09-2025,user_4940,9,Promoter
06-09-2025,user_1160,9,Promoter
06-09-2025,user_9960,7,Passive
06-09-2025,user_3581,7,Passive
06-09-2025,user_5500,1,Detractor
06-09-2025,user_6710,10,Promoter
06-09-2025,user_4191,8,Passive
06-09-2025,user_4759,10,Promoter
06-09-2025,user_3103,6,Detractor
06-09-2025,user_9092,5,Detractor
06-09-2025,user_5172,7,Passive
07-09-2025,user_3378,3,Detractor
07-09-2025,user_5988,9,Promoter
07-09-2025,user_3735,2,Detractor
07-09-2025,user_9490,10,Promoter
07-09-2025,user_7623,10,Promoter
07-09-2025,user_2474,9,Promoter
07-09-2025,user_7396,10,Promoter
07-09-2025,user_3850,6,Detractor
07-09-2025,user_3964,1,Detractor
07-09-2025,user_7644,9,Promoter
07-09-2025,user_1165,5,Detractor
07-09-2025,user_1919,0,Detractor
07-09-2025,user_1991,8,Passive
07-09-2025,user_4839,6,Detractor
07-09-2025,user_9706,8,Passive
07-09-2025,user_1067,8,Passive
07-09-2025,user_5478,10,Promoter
07-09-2025,user_4521,9,Promoter
07-09-2025,user_8082,9,Promoter
07-09-2025,user_3258,8,Passive
07-09-2025,user_1650,10,Promoter
07-09-2025,user_7838,10,Promoter
07-09-2025,user_4262,8,Passive
07-09-2025,user_6780,5,Detractor
